API/UWI,Well Count,Operator Alias (Legacy),Well/Lease Name,Well Number,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,Measured Depth (TD),Spud Date,First Prod Date,Last Prod Date,Months Produced,Cum Gas,Daily Gas,Cum Oil,Daily Oil,Latest Oil,Latest Gas,Cum Water,Cum BOE,DI Subplay,First Month Oil,First Month Gas,First 6 Oil,DI Basin,First 6 Gas,First 6 BOE,First 6 Water,DI Play,Prac IP Oil Daily,Prac IP BOE,Prac IP Gas Daily,Prac IP CFGED,Latest Water,Prior 12 Oil,Prior 12 Gas,Last Test Date,Prior 12 Water,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Max Active Wells,Gas Gatherer,Oil Gatherer,Lease Number,Gross Perforated Interval,True Vertical Depth,Field,State,District,AAPG Geologic Province,Section,Country,Township,Range,Surface Latitude (WGS84),Abstract,Surface Longitude (WGS84),Block,OCS Area,PGC Area,Survey,Entity ID,EUR Calc Date,EUR Oil (BE),EUR Oil Delta (BE),EUR Oil Delta Percent (BE),EUR Gas (BE),EUR Gas Delta (BE),EUR Gas Delta Percent (BE),Oil RRR (BE),Gas RRR (BE),EUR Oil (Full),EUR Gas (Full),Oil RRR (Full),Operator (Reported),Gas RRR (Full),Last 12 Oil,Last 12 Gas,Last 12 Water,First Inj Date,Last Inj Date,Last Inj Gas  (MCF),Last Inj Water (BBL),Last Inj Other (BBL),Cum Inj Gas (MCF),Cum Inj Water (BBL),Cum Inj Other (BBL),Last Inj Product Types,Inj Product Types,Last Inj Pressure (PSI),EUR Oil Months (BE),EUR Oil Proxy (Y/N),EUR Oil B-Factor (BE),EUR Gas Months (BE),EUR Gas Proxy (Y/N),EUR Gas B-Factor (BE),EUR Oil Months (Full),EUR Oil B-Factor (Full),EUR Gas Months (Full),EUR Gas B-Factor (Full),Other No.,Total MMbbl,Total BCF
42103011670000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N.",310,CRANE (TX),GRAYBURG,GAS,INACTIVE,V,3260.0,1996-08-25,1996-09-01,2007-03-01,127.0,373149.0,,7276.0,,,161.0,13563.0,69467.0,,,3788.0,829.0,CENTRAL BASIN PLATFORM,38305.0,7213.0,437.0,CENTRAL BASIN PLATFORM,0.0,42.0,254.0,253774.0,2.0,,11064.0,2016-10-01,133.0,0.0,0.0,,,51280.0,,0.0,0.0,9801.0,19.0,460.0,2.0,1729.0,19.0,10.0,19.0,3082.0,3187.0,0.71,,1996-09-01,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,160203,105.0,,WADDELL,TX,8,PERMIAN BASIN,14.0,USA,,,31.615786,1159.0,-102.4829333,B23,,P-440,PSL,310392,,7276.0,,,373149.0,,,,,7276.0,373149.0,,"BLACKBEARD OPERATING, LLC",,,10267.0,124.0,,,,,,,,,,,,,False,,,False,,,,,,8988,0.007276,0.373149
42103018510000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",392,CRANE (TX),MCKNIGHT,GAS,ACTIVE,V,3483.0,,1996-07-01,2021-10-01,304.0,398029.0,6.0,6136.0,1.0,32.0,63.0,195430.0,72474.0,,,15115.0,107.0,CENTRAL BASIN PLATFORM,63590.0,10705.0,29147.0,CENTRAL BASIN PLATFORM,0.0,63.0,376.0,375935.0,31.0,326.0,2589.0,2021-05-18,1513.0,64.0,200.0,,6148.148,64870.0,162.651,0.0,507.9,15115.0,1.0,108.0,67.0,2519.0,1.0,15.0,1.0,2497.0,3120.0,0.59,41.1,1996-07-07,1.0,"DCP OPERATING COMPANY, LP","PLAINS MARKETING, L.P.",159467,623.0,,SAND HILLS,TX,8,PERMIAN BASIN,30.0,USA,,,31.5031256,1273.0,-102.6261883,B26,,P-440,PSL,310345,2021-12-21,8257.45,0.0,0.0,398117.13,0.0,0.0,2121.45,88.13,8257.45,444921.38,2121.45,"BLACKBEARD OPERATING, LLC",46892.38,351.0,2158.0,1075.0,,,,,,,,,,,,296.0,False,2.0,296.0,False,0.21,296.0,2.0,296.0,1.37,3152,0.006136,0.398029
42103326390000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",1205,CRANE (TX),MCKNIGHT,GAS,INACTIVE,V,3600.0,,1996-03-01,2013-06-01,202.0,860700.0,,3212.0,,1.0,,33920.0,146662.0,,,27265.0,0.0,CENTRAL BASIN PLATFORM,122045.0,20341.0,573.0,CENTRAL BASIN PLATFORM,0.0,136.0,815.0,815100.0,0.0,253.0,5946.0,2016-05-01,8201.0,0.0,0.0,,1041000.0,267960.0,0.961,0.0,,28707.0,10.0,126.0,113.0,4798.0,10.0,29.0,10.0,2932.0,3270.0,0.9,,1996-02-13,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,158051,338.0,,SAND HILLS,TX,8,PERMIAN BASIN,20.0,USA,,,31.5155205,1267.0,-102.6164766,B26,,P-440,PSL,310293,,3212.0,,,860700.0,,,,,3212.0,860700.0,,"BLACKBEARD OPERATING, LLC",,1.0,1041.0,1388.0,,,,,,,,,,,,,False,,,False,,,,,,4590,0.003212,0.8607
42103021340000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ETAL",685,CRANE (TX),MCKNIGHT,GAS,ACTIVE,V,3509.0,,1996-03-01,2021-10-01,305.0,1032703.0,47.0,621.0,,,1510.0,23458.0,172738.0,,,16901.0,0.0,CENTRAL BASIN PLATFORM,111429.0,18572.0,1894.0,CENTRAL BASIN PLATFORM,0.0,75.0,448.0,447900.0,26.0,,19248.0,2021-07-31,326.0,50.0,100.0,,,1662970.0,,0.0,0.0,27145.0,4.0,150.0,1.0,4524.0,4.0,27.0,4.0,2988.0,3154.0,0.81,,1996-02-05,1.0,"DCP OPERATING COMPANY, LP","PLAINS MARKETING, L.P.",158035,166.0,,SAND HILLS,TX,8,PERMIAN BASIN,19.0,USA,,,31.5204744,1266.0,-102.6250731,B26,,P-440,PSL,310292,2021-12-21,621.0,0.0,0.0,1216760.63,0.0,0.0,0.0,184057.63,621.0,1112234.63,0.0,"BLACKBEARD OPERATING, LLC",79531.61,,17240.0,293.0,,,,,,,,,,,,292.0,True,1.51,292.0,False,2.0,292.0,1.51,292.0,0.74,3152,0.000621,1.032703
42103304440000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",1029,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,3540.0,1996-01-03,1996-01-01,2021-10-01,299.0,377666.0,9.0,29.0,,,229.0,3671.0,62973.0,,,3741.0,0.0,CENTRAL BASIN PLATFORM,27434.0,4572.0,197.0,CENTRAL BASIN PLATFORM,0.0,5.0,29.0,29483.0,2.0,,3651.0,1998-01-29,37.0,50.0,950.0,,,13022970.0,,0.0,0.0,6732.0,3.0,26.0,2.0,1122.0,3.0,7.0,3.0,2396.0,2468.0,0.69,,1996-01-23,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,157168,72.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5149299,1271.0,-102.5925485,B26,,P-440,PSL,310249,2021-12-21,29.0,0.0,0.0,431135.22,0.0,0.0,0.0,53469.23,29.0,431135.22,0.0,"BLACKBEARD OPERATING, LLC",53469.23,,2959.0,30.0,,,,,,,,,,,,290.0,True,1.51,290.0,False,1.21,290.0,1.51,290.0,1.21,0,2.9e-05,0.377666
42103021200000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",671,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,2900.0,1996-01-07,1996-01-01,2021-10-01,300.0,1571498.0,27.0,310.0,,,900.0,8686.0,262226.0,,,14259.0,0.0,CENTRAL BASIN PLATFORM,146178.0,24363.0,103.0,CENTRAL BASIN PLATFORM,0.0,22.0,130.0,130414.0,11.0,,9725.0,2008-01-24,117.0,38.0,1168.0,,,5069350.0,,0.0,0.0,42685.0,5.0,103.0,11.0,7114.0,5.0,43.0,5.0,2448.0,2561.0,0.68,,1996-01-25,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,157166,113.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5100758,1271.0,-102.5869575,B26,,P-440,PSL,310248,2021-12-21,310.0,0.0,0.0,1653558.38,0.0,0.0,0.0,82060.38,310.0,1668982.25,0.0,"BLACKBEARD OPERATING, LLC",97484.31,,9808.0,119.0,,,,,,,,,,,,290.0,True,1.51,290.0,False,2.0,290.0,1.51,290.0,0.48,0,0.00031,1.571498
42103018430000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",375,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,2900.0,1996-01-03,1996-01-01,2021-10-01,300.0,617060.0,14.0,26.0,,,407.0,4956.0,102869.0,,,11453.0,0.0,CENTRAL BASIN PLATFORM,67773.0,11296.0,213.0,CENTRAL BASIN PLATFORM,0.0,11.0,69.0,68862.0,4.0,,6906.0,2001-02-25,73.0,45.0,950.0,,,23733080.0,,0.0,0.0,15930.0,3.0,16.0,2.0,2655.0,3.0,16.0,3.0,2310.0,2410.0,0.69,,1996-01-23,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,157164,100.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5047941,1271.0,-102.6002838,B26,,P-440,PSL,310247,2021-12-21,26.0,0.0,0.0,679548.56,0.0,0.0,0.0,62488.55,26.0,691803.06,0.0,"BLACKBEARD OPERATING, LLC",74743.09,,5092.0,53.0,,,,,,,,,,,,290.0,True,1.51,290.0,False,2.0,290.0,1.51,290.0,1.1,0,2.6e-05,0.61706
42103018000000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",332,CRANE (TX),WOJCIK-MCELROY,GAS,INACTIVE,V,2500.0,1996-01-07,1996-01-01,2016-05-01,231.0,337074.0,,396.0,,,110.0,2619.0,56575.0,,,4158.0,0.0,CENTRAL BASIN PLATFORM,61937.0,10323.0,149.0,CENTRAL BASIN PLATFORM,0.0,93.0,559.0,559379.0,1.0,,2440.0,1998-07-27,26.0,40.0,910.0,,,851200.0,,0.0,0.0,16222.0,2.0,396.0,1.0,2704.0,2.0,16.0,2.0,2340.0,2442.0,0.68,,1996-01-23,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,157163,102.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5022235,1271.0,-102.5950062,B26,,P-440,PSL,310246,,396.0,,,337074.0,,,,,396.0,337074.0,,"BLACKBEARD OPERATING, LLC",,,4598.0,47.0,,,,,,,,,,,,,False,,,False,,,,,,0,0.000396,0.337074
42103303710000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",1002,CRANE (TX),JUDKINS,GAS,P & A,V,3560.0,,1995-10-01,2016-03-01,239.0,499566.0,,7543.0,,,995.0,16485.0,90804.0,,,18313.0,154.0,CENTRAL BASIN PLATFORM,56725.0,9608.0,568.0,CENTRAL BASIN PLATFORM,0.0,64.0,384.0,384333.0,597.0,73.0,3792.0,2016-05-01,337.0,0.0,0.0,,117258.065,66230.0,8.528,0.0,0.0,18313.0,1.0,117.0,7.0,3052.0,1.0,18.0,1.0,3017.0,3076.0,0.97,32.8,1995-09-14,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,156447,59.0,,SAND HILLS,TX,8,PERMIAN BASIN,22.0,USA,,,31.5203794,1269.0,-102.5854262,B26,,P-440,PSL,310209,,7543.0,,,499566.0,,,,,7543.0,499566.0,,"BLACKBEARD OPERATING, LLC",,93.0,10905.0,3890.0,,,,,,,,,,,,,False,,,False,,,,,,4405,0.007543,0.499566
42103326060000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",1211,CRANE (TX),JUDKINS,GAS,P & A,V,3500.0,1995-05-09,1995-06-01,2013-03-01,175.0,881972.0,,122.0,,,4.0,11621.0,147117.0,,,5420.0,0.0,CENTRAL BASIN PLATFORM,79238.0,13206.0,722.0,CENTRAL BASIN PLATFORM,0.0,112.0,669.0,669419.0,0.0,,,2016-05-01,,0.0,0.0,,,7229280.0,,0.0,0.0,20752.0,2.0,51.0,124.0,3459.0,2.0,21.0,2.0,2906.0,3048.0,0.73,,1995-05-15,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,155900,142.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5192565,1268.0,-102.6002707,B26,,P-440,PSL,310191,,122.0,,,881972.0,,,,,122.0,881972.0,,"BLACKBEARD OPERATING, LLC",,,10.0,0.0,,,,,,,,,,,,,False,,,False,,,,,,3806,0.000122,0.881972
42103112620000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",974,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,3400.0,1995-05-22,1995-06-01,2021-10-01,306.0,683105.0,19.0,91.0,,,571.0,13701.0,113942.0,,,11210.0,0.0,CENTRAL BASIN PLATFORM,54888.0,9148.0,291.0,CENTRAL BASIN PLATFORM,0.0,4.0,26.0,25645.0,18.0,,8271.0,2001-02-25,261.0,45.0,1000.0,,,7506650.0,,0.0,0.0,17117.0,5.0,51.0,62.0,2853.0,5.0,17.0,5.0,2292.0,2395.0,0.69,,1995-06-19,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,155479,103.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5092108,1271.0,-102.5986971,B26,,P-440,PSL,310171,2021-12-21,91.0,0.0,0.0,753689.38,0.0,0.0,0.0,70584.39,91.0,753689.38,0.0,"BLACKBEARD OPERATING, LLC",70584.39,,6874.0,218.0,,,,,,,,,,,,283.0,True,1.51,283.0,False,0.65,283.0,1.51,283.0,0.65,0,9.1e-05,0.683105
42103019830000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",533,CRANE (TX),WOJCIK-MCELROY,GAS,INACTIVE,V,3180.0,1995-06-04,1995-06-01,2015-01-01,224.0,182887.0,,,,,108.0,2727.0,30481.0,,,1908.0,0.0,CENTRAL BASIN PLATFORM,24349.0,4058.0,485.0,CENTRAL BASIN PLATFORM,0.0,15.0,89.0,88677.0,2.0,,1976.0,2016-07-01,27.0,0.0,0.0,,,,,0.0,0.0,6607.0,3.0,,,1101.0,3.0,7.0,3.0,2339.0,2435.0,0.7,,1995-06-19,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,154781,96.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5012269,1271.0,-102.5990758,B26,,P-440,PSL,310141,,,,,182887.0,,,,,,182887.0,,"BLACKBEARD OPERATING, LLC",,,2863.0,39.0,,,,,,,,,,,,,False,,,False,,,,,,0,,0.182887
42103304100000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",1013,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,3540.0,1995-02-28,1995-05-01,2021-10-01,306.0,628668.0,12.0,1286.0,1.0,,319.0,15783.0,106064.0,,,6963.0,0.0,CENTRAL BASIN PLATFORM,40909.0,6818.0,594.0,CENTRAL BASIN PLATFORM,0.0,42.0,250.0,249633.0,10.0,591.0,5034.0,2001-02-23,161.0,30.0,700.0,,13808.917,488860.0,72.417,0.0,0.0,7489.0,2.0,81.0,206.0,1248.0,2.0,7.0,2.0,2390.0,2498.0,0.68,,1995-05-01,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,154682,108.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5184251,1268.0,-102.5936954,B26,,P-440,PSL,310126,2021-12-21,1286.0,0.0,0.0,675258.13,0.0,0.0,0.0,46590.16,1286.0,675258.13,0.0,"BLACKBEARD OPERATING, LLC",46590.16,314.0,4336.0,139.0,,,,,,,,,,,,282.0,True,1.51,282.0,False,0.1,282.0,1.51,282.0,0.1,0,0.001286,0.628668
42103301600000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",988,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,3450.0,1995-02-23,1995-05-01,2021-10-01,277.0,342239.0,1.0,1237.0,0.0,48.0,78.0,11165.0,58277.0,,,3567.0,0.0,CENTRAL BASIN PLATFORM,20180.0,3363.0,658.0,CENTRAL BASIN PLATFORM,0.0,20.0,118.0,118233.0,3.0,,225.0,2020-03-11,7.0,30.0,700.0,,3550.0,276670.0,281.69,0.0,615.4,3567.0,1.0,69.0,2.0,595.0,1.0,4.0,1.0,2324.0,2380.0,0.67,,1995-05-01,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,154681,56.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.517829,1268.0,-102.5979346,B26,,P-440,PSL,310125,2021-12-21,3957.73,0.0,0.0,382608.0,0.0,0.0,2720.73,40369.0,3957.73,394025.19,2720.73,"BLACKBEARD OPERATING, LLC",51786.19,100.0,355.0,11.0,,,,,,,,,,,,282.0,True,1.51,282.0,False,1.99,282.0,1.51,282.0,1.09,4405,0.001237,0.342239
42103303590000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",1001,CRANE (TX),MCKNIGHT,GAS,INACTIVE,V,3520.0,,1995-05-01,2015-04-01,227.0,842976.0,,2923.0,,,7.0,22935.0,143419.0,,,7139.0,0.0,CENTRAL BASIN PLATFORM,89657.0,14943.0,227.0,CENTRAL BASIN PLATFORM,0.0,59.0,352.0,351833.0,56.0,,62.0,2016-05-01,496.0,0.0,0.0,,,288390.0,,0.0,0.0,29749.0,3.0,51.0,75.0,4958.0,3.0,30.0,3.0,2946.0,3087.0,0.85,,2016-03-30,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,154396,141.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5163795,1268.0,-102.5953441,B26,,P-440,PSL,310111,,2923.0,,,842976.0,,,,,2923.0,842976.0,,"BLACKBEARD OPERATING, LLC",,,10.0,80.0,,,,,,,,,,,,,False,,,False,,,,,,2572,0.002923,0.842976
42103017740000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",306,CRANE (TX),WOJCIK-MCELROY,GAS,INACTIVE,V,3045.0,1995-03-09,1995-03-01,2016-05-01,245.0,550607.0,,,,,108.0,3801.0,91768.0,,,20819.0,0.0,CENTRAL BASIN PLATFORM,104387.0,17398.0,346.0,CENTRAL BASIN PLATFORM,0.0,101.0,605.0,604533.0,1.0,,2515.0,1998-02-26,29.0,40.0,1000.0,,,,,0.0,0.0,20819.0,1.0,,,3470.0,1.0,21.0,1.0,2370.0,2470.0,0.64,,1995-03-20,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,153768,100.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.50316,1271.0,-102.5909378,B26,,P-440,PSL,310081,,,,,550607.0,,,,,,550607.0,,"BLACKBEARD OPERATING, LLC",,,3590.0,41.0,,,,,,,,,,,,,False,,,False,,,,,,2572,,0.550607
42103304420000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",1028,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,3500.0,1994-06-04,1994-08-01,2021-07-01,312.0,800644.0,17.0,74.0,,,64.0,26283.0,133515.0,,,7707.0,0.0,CENTRAL BASIN PLATFORM,98573.0,16429.0,1896.0,CENTRAL BASIN PLATFORM,0.0,136.0,817.0,816767.0,3.0,,7036.0,2000-08-27,366.0,45.0,1000.0,,,10819510.0,,0.0,0.0,24503.0,2.0,51.0,2.0,4084.0,2.0,25.0,2.0,2354.0,2488.0,0.7,,1994-08-19,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,152000,134.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5114368,1271.0,-102.5913929,B26,,P-440,PSL,309879,2021-12-21,74.0,0.0,0.0,848161.63,0.0,0.0,0.0,47517.61,74.0,876323.69,0.0,"BLACKBEARD OPERATING, LLC",75679.67,,6566.0,343.0,,,,,,,,,,,,276.0,True,1.51,276.0,False,2.0,276.0,1.51,276.0,1.03,0,7.4e-05,0.800644
42103017750000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL",307,CRANE (TX),WOJCIK-MCELROY,GAS,INACTIVE,V,2755.0,1994-05-24,1994-07-01,2020-09-01,306.0,928307.0,,,,,148.0,8829.0,154718.0,,,10816.0,0.0,CENTRAL BASIN PLATFORM,130341.0,21724.0,276.0,CENTRAL BASIN PLATFORM,0.0,134.0,806.0,806452.0,3.0,,5432.0,2020-09-30,295.0,40.0,400.0,,,,,0.0,0.0,26898.0,4.0,,,4483.0,4.0,27.0,4.0,2333.0,2485.0,0.65,,1994-07-28,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,151755,152.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5066744,1271.0,-102.5920935,B26,,P-440,PSL,309871,,,,,928307.0,,,,,,928307.0,,"BLACKBEARD OPERATING, LLC",,,4512.0,171.0,,,,,,,,,,,,,False,,,False,,,,,,2572,,0.928307
42103023960000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",104,CRANE (TX),MCKNIGHT,GAS,ACTIVE,V,4564.0,1994-01-27,1994-02-01,2021-10-01,325.0,1865203.0,71.0,4104.0,,,2319.0,49115.0,314971.0,,,9902.0,0.0,CENTRAL BASIN PLATFORM,74205.0,12368.0,2215.0,CENTRAL BASIN PLATFORM,0.0,92.0,554.0,553548.0,26.0,,28345.0,2021-07-24,322.0,35.0,300.0,,,454480.0,,0.0,0.0,21469.0,8.0,71.0,150.0,3578.0,8.0,21.0,8.0,2932.0,3120.0,0.74,,1994-02-08,1.0,"DCP OPERATING COMPANY, LP","PLAINS MARKETING, L.P.",148488,188.0,,SAND HILLS,TX,8,PERMIAN BASIN,29.0,USA,,,31.5033337,1272.0,-102.608907,B26,,P-440,PSL,309600,2021-12-21,5507.03,0.0,0.0,2061812.38,0.0,0.0,1403.03,196609.31,5459.69,2061812.38,1355.69,"BLACKBEARD OPERATING, LLC",196609.31,,25775.0,291.0,,,,,,,,,,,,267.0,False,2.0,267.0,False,0.57,267.0,2.0,267.0,0.57,3152,0.004104,1.865203
42103304040000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",1004,CRANE (TX),MCKNIGHT,GAS,ACTIVE,V,3510.0,,1994-01-01,2021-10-01,330.0,1009083.0,23.0,1608.0,,,914.0,26498.0,169788.0,,,4393.0,0.0,CENTRAL BASIN PLATFORM,100379.0,16730.0,302.0,CENTRAL BASIN PLATFORM,0.0,93.0,560.0,560286.0,26.0,107.0,9111.0,2021-07-31,260.0,64.0,200.0,,,627540.0,,0.0,0.0,22028.0,10.0,95.0,203.0,3671.0,10.0,22.0,10.0,2974.0,3144.0,0.65,,1993-12-28,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,148486,170.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5202847,1268.0,-102.5966762,B26,,P-440,PSL,309598,2021-12-21,1608.0,0.0,0.0,1086987.75,0.0,0.0,0.0,77904.74,1608.0,1078657.25,0.0,"BLACKBEARD OPERATING, LLC",69574.3,,8412.0,241.0,,,,,,,,,,,,266.0,True,1.51,266.0,False,2.0,266.0,1.51,266.0,0.85,3806,0.001608,1.009083
42103103760000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N.",859,CRANE (TX),GRAYBURG,GAS,ACTIVE,V,3580.0,1993-10-05,1993-10-01,2021-10-01,334.0,663214.0,21.0,9905.0,1.0,31.0,770.0,31002.0,120441.0,,55.0,4806.0,193.0,CENTRAL BASIN PLATFORM,50635.0,8632.0,3574.0,CENTRAL BASIN PLATFORM,1.0,51.0,298.0,303067.0,24.0,82.0,8414.0,2021-06-12,319.0,100.0,100.0,343690.0,36175.355,66960.0,27.643,2.9,40.3,11713.0,3.0,360.0,33.0,2063.0,3.0,12.0,3.0,3067.0,3148.0,0.82,32.3,1993-10-09,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,147187,81.0,,WADDELL,TX,8,PERMIAN BASIN,14.0,USA,,,31.6122536,1159.0,-102.481947,B23,,P-440,PSL,309552,2021-12-21,13281.33,0.0,0.0,711296.75,0.0,0.0,3376.33,48082.76,11568.67,711296.75,1663.67,"BLACKBEARD OPERATING, LLC",48082.76,211.0,7633.0,268.0,,,,,,,,,,,,263.0,False,2.0,263.0,False,0.37,263.0,1.38,263.0,0.37,8988,0.009905,0.663214
42103326130000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N.",1145,CRANE (TX),GRAYBURG,GAS,INACTIVE,V,11270.0,1993-02-28,1993-03-01,2009-10-01,200.0,382290.0,,4761.0,,,839.0,13248.0,68476.0,,,3535.0,0.0,CENTRAL BASIN PLATFORM,26688.0,4448.0,995.0,CENTRAL BASIN PLATFORM,0.0,17.0,104.0,103933.0,25.0,,12230.0,2016-10-01,321.0,0.0,0.0,,495045.455,80300.0,2.02,0.0,0.0,8177.0,3.0,135.0,52.0,1363.0,3.0,8.0,3.0,3019.0,3142.0,0.7,,1993-03-05,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,144841,123.0,,WADDELL,TX,8,PERMIAN BASIN,14.0,USA,,,31.6034652,1159.0,-102.4910327,B23,,P-440,PSL,309471,,4761.0,,,382290.0,,,,,4761.0,382290.0,,"BLACKBEARD OPERATING, LLC",,22.0,10891.0,329.0,,,,,,,,,,,,,False,,,False,,,,,,8988,0.004761,0.38229
42103015900000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N.",736,CRANE (TX),GRAYBURG,GAS,ACTIVE,V,3400.0,1951-07-31,1993-02-01,2021-10-01,342.0,710851.0,19.0,10018.0,0.0,,297.0,18757.0,128493.0,,,43.0,0.0,CENTRAL BASIN PLATFORM,57106.0,9518.0,627.0,CENTRAL BASIN PLATFORM,0.0,76.0,454.0,453645.0,7.0,91.0,9850.0,2021-06-09,336.0,65.0,65.0,,118457.627,70960.0,8.442,0.0,0.0,14063.0,2.0,724.0,126.0,2344.0,2.0,14.0,2.0,3076.0,3174.0,0.75,32.3,1993-02-18,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,144840,98.0,,WADDELL,TX,8,PERMIAN BASIN,11.0,USA,,,31.6225823,1157.0,-102.4855835,B23,,P-440,PSL,309470,2021-12-21,11211.46,0.0,0.0,793305.38,0.0,0.0,1193.46,82454.41,10932.06,786983.63,914.06,"BLACKBEARD OPERATING, LLC",76132.65,59.0,6989.0,216.0,,,,,,,,,,,,255.0,False,1.0,255.0,False,2.0,255.0,0.1,255.0,1.89,3501,0.010018,0.710851
